pid,navd88_match_line,navd88_ft,ngvd29_flag,ngvd29_ft,error
FU3156,"NAVD 88
 ORTHO HEIGHT - 303.34 (+/-2cm) 995.2 (feet) VERTCON3",995.2,False,992.05,
FU3158,"NAVD 88
 ORTHO HEIGHT - 307.00 (+/-2cm) 1007.2 (feet) VERTCON3",1007.2,False,1004.05,
FU3157,"NAVD 88
 ORTHO HEIGHT - 307.31 (+/-2cm) 1008.2 (feet) VERTCON3",1008.2,False,1005.07,
FU1280,"NAVD 88
 ORTHO HEIGHT - 313.67 (+/-2cm) 1029.1 (feet) VERTCON3",1029.1,False,1026.4,
FU1309,"NAVD 88
 ORTHO HEIGHT - 317.551 (meters) 1041.83 (feet) ADJUSTED",1041.83,False,1039.12,
FU2215,"NAVD 88
 ORTHO HEIGHT - 319.766 (meters) 1049.10 (feet) ADJUSTED",1049.1,False,1046.4,
FV0921,"NAVD 88
 ORTHO HEIGHT - 322.24 (+/-2cm) 1057.2 (feet) VERTCON3",1057.2,False,1054.0,
GU1771,"NAVD 88
 ORTHO HEIGHT - 323. (meters) 1060. (feet) SCALED",1060.0,,,
FU2077,"NAVD 88
 ORTHO HEIGHT - 323.66 (+/-2cm) 1061.9 (feet) VERTCON3",1061.9,False,1059.2,
FV0923,"NAVD 88
 ORTHO HEIGHT - 324.27 (+/-2cm) 1063.9 (feet) VERTCON3",1063.9,False,1060.69,
FV0924,"NAVD 88
 ORTHO HEIGHT - 324.56 (+/-2cm) 1064.8 (feet) VERTCON3",1064.8,False,1061.65,
GU1773,"NAVD 88
 ORTHO HEIGHT - 326.02 (+/-2cm) 1069.6 (feet) VERTCON3",1069.6,False,1066.4,
GU1772,"NAVD 88
 ORTHO HEIGHT - 326.64 (+/-2cm) 1071.7 (feet) VERTCON3",1071.7,,,
FU1277,,,,,
FU1307,"NAVD 88
 ORTHO HEIGHT - 343.339 (meters) 1126.44 (feet) ADJUSTED",1126.44,False,1123.69,
EW3684,"NAVD 88
 ORTHO HEIGHT - 349.27 (+/-2cm) 1145.9 (feet) VERTCON3",1145.9,False,1143.4,
FU1394,,,,,
FU1399,"NAVD 88
 ORTHO HEIGHT - 364.182 (meters) 1194.82 (feet) ADJUSTED",1194.82,False,1192.11,
FU1310,"NAVD 88
 ORTHO HEIGHT - 370.662 (meters) 1216.08 (feet) ADJUSTED",1216.08,False,1213.35,
EW3678,"NAVD 88
 ORTHO HEIGHT - 386.02 (+/-2cm) 1266.5 (feet) VERTCON3",1266.5,False,1263.95,
FU1404,,,,,
FU2220,"NAVD 88
 ORTHO HEIGHT - 412.483 (meters) 1353.29 (feet) ADJUSTED",1353.29,False,1350.58,
FU1409,,,,,
FU1271,"NAVD 88
 ORTHO HEIGHT - 421.990 (meters) 1384.48 (feet) ADJUSTED",1384.48,False,1381.75,
EW3670,,,,,
HT0069,"NAVD 88
 ORTHO HEIGHT - 462.75 (+/-2cm) 1518.2 (feet) VERTCON3",1518.2,False,1515.12,
FU1272,"NAVD 88
 ORTHO HEIGHT - 489.32 (+/-2cm) 1605.4 (feet) VERTCON3",1605.4,False,1602.7,
FU1274,"NAVD 88
 ORTHO HEIGHT - 489.68 (+/-2cm) 1606.6 (feet) VERTCON3",1606.6,False,1603.8,
FU1273,"NAVD 88
 ORTHO HEIGHT - 489.66 (+/-2cm) 1606.5 (feet) VERTCON3",1606.5,False,1603.77,
FU1304,"NAVD 88
 ORTHO HEIGHT - 491.436 (meters) 1612.32 (feet) ADJUSTED",1612.32,False,1609.56,
FU1300,"NAVD 88
 ORTHO HEIGHT - 536.801 (meters) 1761.15 (feet) ADJUSTED",1761.15,False,1758.39,
FU1298,"NAVD 88
 ORTHO HEIGHT - 648.627 (meters) 2128.04 (feet) ADJUSTED",2128.04,False,2125.22,
FU1415,"NAVD 88
 ORTHO HEIGHT - 801.912 (meters) 2630.94 (feet) ADJUSTED",2630.94,False,2628.08,
FU1417,"NAVD 88
 ORTHO HEIGHT - 820.316 (meters) 2691.32 (feet) ADJUSTED",2691.32,False,2688.42,
FU1420,"NAVD 88
 ORTHO HEIGHT - 869.155 (meters) 2851.55 (feet) ADJUSTED",2851.55,False,2848.66,
FU1426,"NAVD 88
 ORTHO HEIGHT - 993.798 (meters) 3260.49 (feet) ADJUSTED",3260.49,False,3257.53,
HS1396,"NAVD 88
 ORTHO HEIGHT - 30.447 (meters) 99.89 (feet) ADJUSTED",99.89,False,97.97,
HS1395,"NAVD 88
 ORTHO HEIGHT - 30.518 (meters) 100.12 (feet) ADJUSTED",100.12,False,98.09,
HS1400,"NAVD 88
 ORTHO HEIGHT - 30.80 (+/-2cm) 101.0 (feet) VERTCON3",101.0,False,99.17,
HS1402,,,,,
HS1405,,,,,
HS1394,"NAVD 88
 ORTHO HEIGHT - 31.736 (meters) 104.12 (feet) ADJUSTED",104.12,False,102.0,
HS1701,"NAVD 88
 ORTHO HEIGHT - 32.06 (+/-2cm) 105.2 (feet) VERTCON3",105.2,False,102.95,
HS1408,"NAVD 88
 ORTHO HEIGHT - 32.44 (+/-2cm) 106.4 (feet) VERTCON3",106.4,False,104.79,
HS1389,,,,,
HS1391,,,,,
HS1415,"NAVD 88
 ORTHO HEIGHT - 33.982 (meters) 111.49 (feet) ADJUSTED",111.49,False,111.2,
HS1417,,,,,
HS1412,"NAVD 88
 ORTHO HEIGHT - 34.324 (meters) 112.61 (feet) ADJUSTED",112.61,False,112.2,
HS1425,"NAVD 88
 ORTHO HEIGHT - 35.121 (meters) 115.23 (feet) ADJUSTED",115.23,False,113.68,
HS1423,,,,,
HS1419,,,,,
HS1430,,,,,
HS1429,,,,,
HS1434,"NAVD 88
 ORTHO HEIGHT - 37.76 (+/-2cm) 123.9 (feet) VERTCON3",123.9,False,124.4,
HS1367,"NAVD 88
 ORTHO HEIGHT - 40.00 (+/-2cm) 131.2 (feet) VERTCON3",131.2,False,128.43,
HS1437,"NAVD 88
 ORTHO HEIGHT - 40.88 (+/-2cm) 134.1 (feet) VERTCON3",134.1,False,134.9,
HS1112,,,,,
HS1111,"NAVD 88
 ORTHO HEIGHT - 40.71 (+/-2cm) 133.6 (feet) VERTCON3",133.6,False,134.42,
HS1109,,,,,
HS1106,,,,,
HS1363,,,,,
HS1104,"NAVD 88
 ORTHO HEIGHT - 44.71 (+/-2cm) 146.7 (feet) VERTCON3",146.7,False,147.61,
GU2664,,,,,
HS1101,"NAVD 88
 ORTHO HEIGHT - 46.90 (+/-2cm) 153.9 (feet) VERTCON3",153.9,False,154.71,
GU2669,,,,,
HS1098,"NAVD 88
 ORTHO HEIGHT - 48.55 (+/-2cm) 159.3 (feet) VERTCON3",159.3,False,160.01,
GU2662,,,,,
GU2673,,,,,
HS3314,"NAVD 88
 ORTHO HEIGHT - 54.336 (meters) 178.27 (feet) ADJUSTED",178.27,True,175.41,
HS1093,"NAVD 88
 ORTHO HEIGHT - 53.85 (+/-2cm) 176.7 (feet) VERTCON3",176.7,False,176.73,
HS1092,"NAVD 88
 ORTHO HEIGHT - 53.86 (+/-2cm) 176.7 (feet) VERTCON3",176.7,False,176.8,
HS1358,"NAVD 88
 ORTHO HEIGHT - 57.56 (+/-2cm) 188.8 (feet) VERTCON3",188.8,True,186.02,
HS1087,"NAVD 88
 ORTHO HEIGHT - 57.77 (+/-2cm) 189.5 (feet) VERTCON3",189.5,False,188.68,
HS1163,"NAVD 88
 ORTHO HEIGHT - 57.93 (+/-2cm) 190.1 (feet) VERTCON3",190.1,False,187.76,
GT0467,,,,,
GT0459,,,,,
HS1165,"NAVD 88
 ORTHO HEIGHT - 59.22 (+/-2cm) 194.3 (feet) VERTCON3",194.3,False,192.15,
GT0462,"NAVD 88
 ORTHO HEIGHT - 57.36 (+/-2cm) 188.2 (feet) VERTCON3",188.2,False,188.73,
GT0471,,,,,
HS1086,"NAVD 88
 ORTHO HEIGHT - 59.13 (+/-2cm) 194.0 (feet) VERTCON3",194.0,False,192.84,
GT0475,"NAVD 88
 ORTHO HEIGHT - 58.45 (+/-2cm) 191.8 (feet) VERTCON3",191.8,False,192.78,
GT0476,"NAVD 88
 ORTHO HEIGHT - 58.56 (+/-2cm) 192.1 (feet) VERTCON3",192.1,False,193.15,
GT0477,"NAVD 88
 ORTHO HEIGHT - 58.90 (+/-2cm) 193.2 (feet) VERTCON3",193.2,False,194.29,
GT0473,"NAVD 88
 ORTHO HEIGHT - 59.19 (+/-2cm) 194.2 (feet) VERTCON3",194.2,False,195.2,
FU0707,"NAVD 88
 ORTHO HEIGHT - 61.40 (+/-2cm) 201.4 (feet) VERTCON3",201.4,False,200.68,
FU0706,"NAVD 88
 ORTHO HEIGHT - 61.42 (+/-2cm) 201.5 (feet) VERTCON3",201.5,False,200.77,
FU0708,"NAVD 88
 ORTHO HEIGHT - 61.36 (+/-2cm) 201.3 (feet) VERTCON3",201.3,False,200.52,
FU0730,"NAVD 88
 ORTHO HEIGHT - 62.05 (+/-2cm) 203.6 (feet) VERTCON3",203.6,False,202.35,
FU0731,"NAVD 88
 ORTHO HEIGHT - 62.29 (+/-2cm) 204.4 (feet) VERTCON3",204.4,False,203.22,
HS1169,"NAVD 88
 ORTHO HEIGHT - 63.053 (meters) 206.87 (feet) ADJUSTED",206.87,False,204.79,
FU0723,"NAVD 88
 ORTHO HEIGHT - 62.60 (+/-2cm) 205.4 (feet) VERTCON3",205.4,False,203.88,
FU0729,"NAVD 88
 ORTHO HEIGHT - 62.19 (+/-2cm) 204.0 (feet) VERTCON3",204.0,False,202.69,
FU0721,"NAVD 88
 ORTHO HEIGHT - 62.72 (+/-2cm) 205.8 (feet) VERTCON3",205.8,False,204.3,
FU0724,"NAVD 88
 ORTHO HEIGHT - 62.68 (+/-2cm) 205.6 (feet) VERTCON3",205.6,False,204.17,
FU0727,"NAVD 88
 ORTHO HEIGHT - 62.99 (+/-2cm) 206.7 (feet) VERTCON3",206.7,False,205.2,
FU0728,"NAVD 88
 ORTHO HEIGHT - 62.69 (+/-2cm) 205.7 (feet) VERTCON3",205.7,False,204.24,
FU0709,"NAVD 88
 ORTHO HEIGHT - 62.58 (+/-2cm) 205.3 (feet) VERTCON3",205.3,False,204.31,
FU0705,"NAVD 88
 ORTHO HEIGHT - 62.60 (+/-2cm) 205.4 (feet) VERTCON3",205.4,False,204.63,
FU0702,,,,,
FU0732,"NAVD 88
 ORTHO HEIGHT - 62.98 (+/-2cm) 206.6 (feet) VERTCON3",206.6,False,205.6,
FU0700,,,,,
FU0719,"NAVD 88
 ORTHO HEIGHT - 63.76 (+/-2cm) 209.2 (feet) VERTCON3",209.2,False,207.63,
FU0701,"NAVD 88
 ORTHO HEIGHT - 63.64 (+/-2cm) 208.8 (feet) VERTCON3",208.8,False,208.03,
FU2913,,,,,
FU0703,,,,,
FU2950,,,,,
FU0697,,,,,
FU3236,,,,,
FU0695,"NAVD 88
 ORTHO HEIGHT - 63.65 (+/-2cm) 208.8 (feet) VERTCON3",208.8,False,208.0,
FU2908,"NAVD 88
 ORTHO HEIGHT - 64.27 (+/-2cm) 210.9 (feet) VERTCON3",210.9,False,209.38,
FU3235,,,,,
FU2909,"NAVD 88
 ORTHO HEIGHT - 64.33 (+/-2cm) 211.1 (feet) VERTCON3",211.1,False,209.57,
FU2907,"NAVD 88
 ORTHO HEIGHT - 64.36 (+/-2cm) 211.2 (feet) VERTCON3",211.2,False,209.66,
FU0710,"NAVD 88
 ORTHO HEIGHT - 63.01 (+/-2cm) 206.7 (feet) VERTCON3",206.7,False,205.89,
FU2905,"NAVD 88
 ORTHO HEIGHT - 64.55 (+/-2cm) 211.8 (feet) VERTCON3",211.8,False,210.3,
FU2903,"NAVD 88
 ORTHO HEIGHT - 64.57 (+/-2cm) 211.8 (feet) VERTCON3",211.8,False,210.3,
FU2906,"NAVD 88
 ORTHO HEIGHT - 64.66 (+/-2cm) 212.1 (feet) VERTCON3",212.1,False,210.64,
GU2659,"NAVD 88
 ORTHO HEIGHT - 65.503 (meters) 214.90 (feet) ADJUSTED",214.9,True,212.03,
FU2900,,,,,
HS1079,"NAVD 88
 ORTHO HEIGHT - 65.04 (+/-2cm) 213.4 (feet) VERTCON3",213.4,False,211.9,
FU0755,,,,,
FU2902,"NAVD 88
 ORTHO HEIGHT - 65.23 (+/-2cm) 214.0 (feet) VERTCON3",214.0,False,212.5,
FU0716,"NAVD 88
 ORTHO HEIGHT - 65.26 (+/-2cm) 214.1 (feet) VERTCON3",214.1,False,212.5,
FU0694,"NAVD 88
 ORTHO HEIGHT - 64.68 (+/-2cm) 212.2 (feet) VERTCON3",212.2,False,211.32,
FU0717,,,,,
FU0674,,,,,
FU0675,,,,,
FU0677,"NAVD 88
 ORTHO HEIGHT - 65.68 (+/-2cm) 215.5 (feet) VERTCON3",215.5,False,213.88,
FU0756,"NAVD 88
 ORTHO HEIGHT - 65.96 (+/-2cm) 216.4 (feet) VERTCON3",216.4,False,214.9,
FU0678,"NAVD 88
 ORTHO HEIGHT - 66.00 (+/-2cm) 216.5 (feet) VERTCON3",216.5,False,214.92,
FU1124,,,,,
FU0679,"NAVD 88
 ORTHO HEIGHT - 66.61 (+/-2cm) 218.5 (feet) VERTCON3",218.5,False,216.9,
HS1075,"NAVD 88
 ORTHO HEIGHT - 67.101 (meters) 220.15 (feet) ADJUSTED",220.15,False,219.01,
FU1125,"NAVD 88
 ORTHO HEIGHT - 66.53 (+/-2cm) 218.3 (feet) VERTCON3",218.3,False,217.62,
HS1173,"NAVD 88
 ORTHO HEIGHT - 68.650 (meters) 225.23 (feet) ADJUSTED",225.23,False,222.96,
FU0757,"NAVD 88
 ORTHO HEIGHT - 67.27 (+/-2cm) 220.7 (feet) VERTCON3",220.7,False,219.14,
FU1126,"NAVD 88
 ORTHO HEIGHT - 67.09 (+/-2cm) 220.1 (feet) VERTCON3",220.1,False,219.64,
HS4257,,,,,
FU1127,"NAVD 88
 ORTHO HEIGHT - 67.75 (+/-2cm) 222.3 (feet) VERTCON3",222.3,False,222.0,
FU0712,"NAVD 88
 ORTHO HEIGHT - 68.42 (+/-2cm) 224.5 (feet) VERTCON3",224.5,False,224.7,
FU0680,"NAVD 88
 ORTHO HEIGHT - 69.09 (+/-2cm) 226.7 (feet) VERTCON3",226.7,False,225.02,
FU1128,"NAVD 88
 ORTHO HEIGHT - 68.07 (+/-2cm) 223.3 (feet) VERTCON3",223.3,False,223.31,
FU1122,"NAVD 88
 ORTHO HEIGHT - 68.77 (+/-2cm) 225.6 (feet) VERTCON3",225.6,False,224.7,
FU0758,"NAVD 88
 ORTHO HEIGHT - 69.27 (+/-2cm) 227.3 (feet) VERTCON3",227.3,False,225.6,
FU0713,"NAVD 88
 ORTHO HEIGHT - 69.01 (+/-2cm) 226.4 (feet) VERTCON3",226.4,False,226.87,
FU0759,"NAVD 88
 ORTHO HEIGHT - 70.13 (+/-2cm) 230.1 (feet) VERTCON3",230.1,False,228.39,
FU1129,"NAVD 88
 ORTHO HEIGHT - 69.38 (+/-2cm) 227.6 (feet) VERTCON3",227.6,False,227.84,
HS1073,"NAVD 88
 ORTHO HEIGHT - 71.468 (meters) 234.47 (feet) ADJUSTED",234.47,False,232.9,
FU0714,"NAVD 88
 ORTHO HEIGHT - 69.63 (+/-2cm) 228.4 (feet) VERTCON3",228.4,False,229.15,
FU0760,"NAVD 88
 ORTHO HEIGHT - 70.74 (+/-2cm) 232.1 (feet) VERTCON3",232.1,False,230.27,
FU0681,,,,,
HS1176,"NAVD 88
 ORTHO HEIGHT - 71.79 (+/-2cm) 235.5 (feet) VERTCON3",235.5,False,233.48,
FU0683,,,,,
FU0685,"NAVD 88
 ORTHO HEIGHT - 72.55 (+/-2cm) 238.0 (feet) VERTCON3",238.0,False,236.32,
FU0687,"NAVD 88
 ORTHO HEIGHT - 72.25 (+/-2cm) 237.0 (feet) VERTCON3",237.0,False,235.3,
FU0684,,,,,
FU1121,"NAVD 88
 ORTHO HEIGHT - 71.30 (+/-2cm) 233.9 (feet) VERTCON3",233.9,False,232.91,
FU0763,"NAVD 88
 ORTHO HEIGHT - 72.28 (+/-2cm) 237.1 (feet) VERTCON3",237.1,False,235.25,
FU0761,"NAVD 88
 ORTHO HEIGHT - 72.32 (+/-2cm) 237.3 (feet) VERTCON3",237.3,False,235.4,
FU0686,"NAVD 88
 ORTHO HEIGHT - 72.50 (+/-2cm) 237.9 (feet) VERTCON3",237.9,False,236.2,
FU3237,,,,,
FU0690,,,,,
HS1180,"NAVD 88
 ORTHO HEIGHT - 73.53 (+/-2cm) 241.2 (feet) VERTCON3",241.2,False,239.24,
HS1072,"NAVD 88
 ORTHO HEIGHT - 73.64 (+/-2cm) 241.6 (feet) VERTCON3",241.6,False,239.68,
FU0688,,,,,
HS4256,,,,,
FU0691,,,,,
HS1181,"NAVD 88
 ORTHO HEIGHT - 75.21 (+/-2cm) 246.8 (feet) VERTCON3",246.8,False,244.75,
FU0764,,,,,
FU0765,"NAVD 88
 ORTHO HEIGHT - 75.00 (+/-2cm) 246.1 (feet) VERTCON3",246.1,False,244.09,
FU0769,,,,,
FU0767,,,,,
FU0771,,,,,
FU1120,"NAVD 88
 ORTHO HEIGHT - 74.25 (+/-2cm) 243.6 (feet) VERTCON3",243.6,False,242.49,
FU0754,"NAVD 88
 ORTHO HEIGHT - 76.67 (+/-2cm) 251.5 (feet) VERTCON3",251.5,False,249.63,
FU0693,"NAVD 88
 ORTHO HEIGHT - 76.71 (+/-2cm) 251.7 (feet) VERTCON3",251.7,False,249.86,
FU0772,,,,,
GT0430,"NAVD 88
 ORTHO HEIGHT - 76.88 (+/-2cm) 252.2 (feet) VERTCON3",252.2,False,253.25,
FU1119,,,,,
FU0753,"NAVD 88
 ORTHO HEIGHT - 78.33 (+/-2cm) 257.0 (feet) VERTCON3",257.0,False,255.08,
FU0774,,,,,
FU0751,"NAVD 88
 ORTHO HEIGHT - 79.16 (+/-2cm) 259.7 (feet) VERTCON3",259.7,False,257.83,
FU0750,"NAVD 88
 ORTHO HEIGHT - 80.55 (+/-2cm) 264.3 (feet) VERTCON3",264.3,False,262.38,
GU2655,"NAVD 88
 ORTHO HEIGHT - 83.574 (meters) 274.19 (feet) ADJUSTED",274.19,True,271.37,
HS4179,,,,,
FU1117,"NAVD 88
 ORTHO HEIGHT - 81.66 (+/-2cm) 267.9 (feet) VERTCON3",267.9,False,266.57,
HS1351,,,,,
FU0776,"NAVD 88
 ORTHO HEIGHT - 83.03 (+/-2cm) 272.4 (feet) VERTCON3",272.4,False,270.21,
FU0748,"NAVD 88
 ORTHO HEIGHT - 83.44 (+/-2cm) 273.8 (feet) VERTCON3",273.8,False,271.83,
GT0414,"NAVD 88
 ORTHO HEIGHT - 82.61 (+/-2cm) 271.0 (feet) VERTCON3",271.0,False,272.87,
HS4180,,,,,
FU1073,,,,,
FU0778,,,,,
GT0415,"NAVD 88
 ORTHO HEIGHT - 84.83 (+/-2cm) 278.3 (feet) VERTCON3",278.3,False,279.89,
FU0780,,,,,
FU0747,"NAVD 88
 ORTHO HEIGHT - 87.27 (+/-2cm) 286.3 (feet) VERTCON3",286.3,False,284.34,
FU1105,,,,,
FU0796,"NAVD 88
 ORTHO HEIGHT - 88.48 (+/-2cm) 290.3 (feet) VERTCON3",290.3,False,288.14,
GU2652,,,,,
HS4290,,,,,
HS4289,,,,,
HS1345,"NAVD 88
 ORTHO HEIGHT - 90.36 (+/-2cm) 296.5 (feet) VERTCON3",296.5,True,293.61,
HS2347,,,,,
FU0746,"NAVD 88
 ORTHO HEIGHT - 89.43 (+/-2cm) 293.4 (feet) VERTCON3",293.4,False,291.42,
HS2350,,,,,
GT0416,"NAVD 88
 ORTHO HEIGHT - 88.35 (+/-2cm) 289.9 (feet) VERTCON3",289.9,False,291.0,
HS2285,"NAVD 88
 ORTHO HEIGHT - 91.551 (meters) 300.36 (feet) ADJUSTED",300.36,True,297.51,
FU0808,"NAVD 88
 ORTHO HEIGHT - 90.93 (+/-2cm) 298.3 (feet) VERTCON3",298.3,False,296.8,
FU0782,"NAVD 88
 ORTHO HEIGHT - 91.32 (+/-2cm) 299.6 (feet) VERTCON3",299.6,False,297.22,
FU0745,"NAVD 88
 ORTHO HEIGHT - 91.91 (+/-2cm) 301.5 (feet) VERTCON3",301.5,False,299.56,
FU0810,,,,,
FU1214,"NAVD 88
 ORTHO HEIGHT - 92.61 (+/-2cm) 303.8 (feet) VERTCON3",303.8,False,301.58,
GT0396,"NAVD 88
 ORTHO HEIGHT - 91.87 (+/-2cm) 301.4 (feet) VERTCON3",301.4,False,302.21,
FU0743,"NAVD 88
 ORTHO HEIGHT - 93.43 (+/-2cm) 306.5 (feet) VERTCON3",306.5,False,304.55,
FU0741,"NAVD 88
 ORTHO HEIGHT - 95.12 (+/-2cm) 312.1 (feet) VERTCON3",312.1,False,310.11,
FU1171,,,,,
FU1149,"NAVD 88
 ORTHO HEIGHT - 95.33 (+/-2cm) 312.8 (feet) VERTCON3",312.8,False,310.34,
GT0395,"NAVD 88
 ORTHO HEIGHT - 95.63 (+/-2cm) 313.7 (feet) VERTCON3",313.7,False,314.23,
FU0814,,,,,
FU1145,"NAVD 88
 ORTHO HEIGHT - 98.37 (+/-2cm) 322.7 (feet) VERTCON3",322.7,False,320.32,
FU0739,"NAVD 88
 ORTHO HEIGHT - 98.77 (+/-2cm) 324.0 (feet) VERTCON3",324.0,False,322.1,
FU1211,"NAVD 88
 ORTHO HEIGHT - 99.11 (+/-2cm) 325.2 (feet) VERTCON3",325.2,False,322.84,
GT0393,,,,,
FU1172,"NAVD 88
 ORTHO HEIGHT - 100.54 (+/-2cm) 329.9 (feet) VERTCON3",329.9,False,327.32,
GT0390,"NAVD 88
 ORTHO HEIGHT - 100.91 (+/-2cm) 331.1 (feet) VERTCON3",331.1,False,330.7,
FU0817,,,,,
GT0391,"NAVD 88
 ORTHO HEIGHT - 102.27 (+/-2cm) 335.5 (feet) VERTCON3",335.5,False,335.4,
FU1142,,,,,
GT0392,"NAVD 88
 ORTHO HEIGHT - 102.71 (+/-2cm) 337.0 (feet) VERTCON3",337.0,False,336.95,
FU0737,"NAVD 88
 ORTHO HEIGHT - 103.53 (+/-2cm) 339.7 (feet) VERTCON3",339.7,False,337.65,
FU1209,"NAVD 88
 ORTHO HEIGHT - 105.11 (+/-2cm) 344.8 (feet) VERTCON3",344.8,False,342.57,
GT0386,"NAVD 88
 ORTHO HEIGHT - 104.53 (+/-2cm) 342.9 (feet) VERTCON3",342.9,False,342.25,
FU0850,"NAVD 88
 ORTHO HEIGHT - 105.10 (+/-2cm) 344.8 (feet) VERTCON3",344.8,False,343.38,
FU0863,"NAVD 88
 ORTHO HEIGHT - 104.77 (+/-2cm) 343.7 (feet) VERTCON3",343.7,False,342.89,
FU0852,"NAVD 88
 ORTHO HEIGHT - 105.13 (+/-2cm) 344.9 (feet) VERTCON3",344.9,False,343.63,
GT0388,"NAVD 88
 ORTHO HEIGHT - 104.96 (+/-2cm) 344.4 (feet) VERTCON3",344.4,False,343.81,
FU0861,"NAVD 88
 ORTHO HEIGHT - 106.38 (+/-2cm) 349.0 (feet) VERTCON3",349.0,False,348.03,
FU1141,"NAVD 88
 ORTHO HEIGHT - 106.92 (+/-2cm) 350.8 (feet) VERTCON3",350.8,False,348.34,
HS2325,"NAVD 88
 ORTHO HEIGHT - 108.80 (+/-2cm) 357.0 (feet) VERTCON3",357.0,False,354.19,
FU0736,"NAVD 88
 ORTHO HEIGHT - 107.38 (+/-2cm) 352.3 (feet) VERTCON3",352.3,False,350.24,
FU1174,,,,,
FU0849,"NAVD 88
 ORTHO HEIGHT - 108.51 (+/-2cm) 356.0 (feet) VERTCON3",356.0,False,354.43,
FU0733,"NAVD 88
 ORTHO HEIGHT - 110.90 (+/-2cm) 363.8 (feet) VERTCON3",363.8,False,361.78,
FU0847,"NAVD 88
 ORTHO HEIGHT - 109.54 (+/-2cm) 359.4 (feet) VERTCON3",359.4,False,357.67,
FU0823,,,,,
FU0821,,,,,
FU1206,"NAVD 88
 ORTHO HEIGHT - 112.41 (+/-2cm) 368.8 (feet) VERTCON3",368.8,False,366.49,
FU0826,,,,,
FU1029,"NAVD 88
 ORTHO HEIGHT - 114.74 (+/-2cm) 376.4 (feet) VERTCON3",376.4,False,374.3,
FU1229,"NAVD 88
 ORTHO HEIGHT - 114.80 (+/-2cm) 376.6 (feet) VERTCON3",376.6,False,374.43,
FU1140,"NAVD 88
 ORTHO HEIGHT - 115.13 (+/-2cm) 377.7 (feet) VERTCON3",377.7,False,375.26,
FU1028,"NAVD 88
 ORTHO HEIGHT - 115.55 (+/-2cm) 379.1 (feet) VERTCON3",379.1,False,376.96,
FU1177,,,,,
FU1197,"NAVD 88
 ORTHO HEIGHT - 116.29 (+/-2cm) 381.5 (feet) VERTCON3",381.5,False,379.12,
FU0828,,,,,
FU1215,"NAVD 88
 ORTHO HEIGHT - 116.45 (+/-2cm) 382.1 (feet) VERTCON3",382.1,False,379.71,
FU1193,"NAVD 88
 ORTHO HEIGHT - 118.49 (+/-2cm) 388.7 (feet) VERTCON3",388.7,False,386.28,
HS2294,"NAVD 88
 ORTHO HEIGHT - 120.48 (+/-2cm) 395.3 (feet) VERTCON3",395.3,True,392.41,
FU1220,,,,,
FU0833,,,,,
FU1221,,,,,
FU1179,"NAVD 88
 ORTHO HEIGHT - 122.71 (+/-2cm) 402.6 (feet) VERTCON3",402.6,False,400.09,
FU0834,,,,,
HS2322,"NAVD 88
 ORTHO HEIGHT - 124.82 (+/-2cm) 409.5 (feet) VERTCON3",409.5,False,406.73,
FU1163,,,,,
FU1136,"NAVD 88
 ORTHO HEIGHT - 125.79 (+/-2cm) 412.7 (feet) VERTCON3",412.7,False,410.21,
FU1160,"NAVD 88
 ORTHO HEIGHT - 126.19 (+/-2cm) 414.0 (feet) VERTCON3",414.0,False,411.49,
FU0991,"NAVD 88
 ORTHO HEIGHT - 127.80 (+/-2cm) 419.3 (feet) VERTCON3",419.3,False,417.0,
FU1202,,,,,
FU1199,"NAVD 88
 ORTHO HEIGHT - 129.22 (+/-2cm) 423.9 (feet) VERTCON3",423.9,False,421.51,
FU1165,,,,,
FU1181,"NAVD 88
 ORTHO HEIGHT - 130.87 (+/-2cm) 429.4 (feet) VERTCON3",429.4,False,426.85,
FU0924,,,,,
GU2657,,,,,
FU0905,,,,,
FU1134,"NAVD 88
 ORTHO HEIGHT - 135.64 (+/-2cm) 445.0 (feet) VERTCON3",445.0,False,442.52,
FU1183,,,,,
FU0925,,,,,
FU1185,"NAVD 88
 ORTHO HEIGHT - 140.93 (+/-2cm) 462.4 (feet) VERTCON3",462.4,False,459.86,
FU0988,"NAVD 88
 ORTHO HEIGHT - 141.86 (+/-2cm) 465.4 (feet) VERTCON3",465.4,False,463.09,
FU0904,"NAVD 88
 ORTHO HEIGHT - 143.07 (+/-2cm) 469.4 (feet) VERTCON3",469.4,False,466.96,
FU1188,"NAVD 88
 ORTHO HEIGHT - 142.22 (+/-2cm) 466.6 (feet) VERTCON3",466.6,False,464.07,
FU1187,,,,,
FU1186,"NAVD 88
 ORTHO HEIGHT - 142.78 (+/-2cm) 468.4 (feet) VERTCON3",468.4,False,465.93,
FU0927,"NAVD 88
 ORTHO HEIGHT - 148.22 (+/-2cm) 486.3 (feet) VERTCON3",486.3,False,484.12,
FU1131,"NAVD 88
 ORTHO HEIGHT - 147.46 (+/-2cm) 483.8 (feet) VERTCON3",483.8,False,481.28,
FU0911,"NAVD 88
 ORTHO HEIGHT - 152.08 (+/-2cm) 498.9 (feet) VERTCON3",498.9,False,496.4,
FU0903,"NAVD 88
 ORTHO HEIGHT - 151.78 (+/-2cm) 498.0 (feet) VERTCON3",498.0,False,495.5,
FU0874,,,,,
